dteday,season,year,month,hr,holiday,day,weather_situation,casual,registered,count_cr,Kategori,periode
2011-06-15,Summer,2011,Jun,9,0,Wednesday,Clear,22,185,207,Weekdays,Pagi
2011-06-15,Summer,2011,Jun,10,0,Wednesday,Clear,27,108,135,Weekdays,Pagi
2011-06-15,Summer,2011,Jun,11,0,Wednesday,Clear,49,115,164,Weekdays,Pagi
2011-06-15,Summer,2011,Jun,12,0,Wednesday,Clear,33,178,211,Weekdays,Siang
2011-06-15,Summer,2011,Jun,13,0,Wednesday,Clear,43,146,189,Weekdays,Siang
2011-06-15,Summer,2011,Jun,14,0,Wednesday,Clear,50,128,178,Weekdays,Siang
2011-06-15,Summer,2011,Jun,15,0,Wednesday,Clear,33,131,164,Weekdays,Siang
2011-06-15,Summer,2011,Jun,16,0,Wednesday,Clear,47,265,312,Weekdays,Sore
2011-06-15,Summer,2011,Jun,17,0,Wednesday,Clear,83,555,638,Weekdays,Sore
2011-06-15,Summer,2011,Jun,18,0,Wednesday,Clear,80,527,607,Weekdays,Sore
2011-06-15,Summer,2011,Jun,19,0,Wednesday,Clear,54,362,416,Weekdays,Malam
2011-06-15,Summer,2011,Jun,20,0,Wednesday,Clear,57,273,330,Weekdays,Malam
2011-06-15,Summer,2011,Jun,21,0,Wednesday,Clear,48,209,257,Weekdays,Malam
2011-06-15,Summer,2011,Jun,22,0,Wednesday,Clear,31,144,175,Weekdays,Malam
2011-06-15,Summer,2011,Jun,23,0,Wednesday,Clear,17,90,107,Weekdays,Malam
2011-06-16,Summer,2011,Jun,0,0,Thursday,Clear,9,38,47,Weekdays,Malam
2011-06-16,Summer,2011,Jun,1,0,Thursday,Clear,4,13,17,Weekdays,Malam
2011-06-16,Summer,2011,Jun,2,0,Thursday,Clear,1,4,5,Weekdays,Malam
2011-06-16,Summer,2011,Jun,3,0,Thursday,Misty,0,4,4,Weekdays,Malam
2011-06-16,Summer,2011,Jun,4,0,Thursday,Misty,0,6,6,Weekdays,Malam
2011-06-16,Summer,2011,Jun,5,0,Thursday,Clear,7,18,25,Weekdays,Malam
2011-06-16,Summer,2011,Jun,6,0,Thursday,Light_rainsnow,8,104,112,Weekdays,Pagi
2011-06-16,Summer,2011,Jun,7,0,Thursday,Light_rainsnow,16,172,188,Weekdays,Pagi
2011-06-16,Summer,2011,Jun,8,0,Thursday,Misty,24,364,388,Weekdays,Pagi
2011-06-16,Summer,2011,Jun,9,0,Thursday,Misty,29,232,261,Weekdays,Pagi
2011-06-16,Summer,2011,Jun,10,0,Thursday,Misty,18,103,121,Weekdays,Pagi
2011-06-16,Summer,2011,Jun,11,0,Thursday,Misty,33,117,150,Weekdays,Pagi
2011-06-16,Summer,2011,Jun,12,0,Thursday,Clear,41,165,206,Weekdays,Siang
2011-06-16,Summer,2011,Jun,13,0,Thursday,Misty,37,114,151,Weekdays,Siang
2011-06-16,Summer,2011,Jun,14,0,Thursday,Misty,39,114,153,Weekdays,Siang
2011-06-16,Summer,2011,Jun,15,0,Thursday,Misty,32,127,159,Weekdays,Siang
2011-06-16,Summer,2011,Jun,16,0,Thursday,Light_rainsnow,36,258,294,Weekdays,Sore
2011-06-16,Summer,2011,Jun,17,0,Thursday,Misty,42,230,272,Weekdays,Sore
2011-06-16,Summer,2011,Jun,18,0,Thursday,Clear,26,299,325,Weekdays,Sore
2011-06-16,Summer,2011,Jun,19,0,Thursday,Clear,58,269,327,Weekdays,Malam
2011-06-16,Summer,2011,Jun,20,0,Thursday,Clear,25,176,201,Weekdays,Malam
2011-06-16,Summer,2011,Jun,21,0,Thursday,Light_rainsnow,34,154,188,Weekdays,Malam
2011-06-16,Summer,2011,Jun,22,0,Thursday,Light_rainsnow,24,127,151,Weekdays,Malam
2011-06-16,Summer,2011,Jun,23,0,Thursday,Light_rainsnow,2,14,16,Weekdays,Malam
2011-06-17,Summer,2011,Jun,0,0,Friday,Clear,3,21,24,Weekdays,Malam
2011-06-17,Summer,2011,Jun,1,0,Friday,Clear,4,19,23,Weekdays,Malam
2011-06-17,Summer,2011,Jun,2,0,Friday,Clear,2,11,13,Weekdays,Malam
2011-06-17,Summer,2011,Jun,3,0,Friday,Clear,1,5,6,Weekdays,Malam
2011-06-17,Summer,2011,Jun,4,0,Friday,Clear,1,5,6,Weekdays,Malam
2011-06-17,Summer,2011,Jun,5,0,Friday,Clear,1,12,13,Weekdays,Malam
2011-06-17,Summer,2011,Jun,6,0,Friday,Clear,8,89,97,Weekdays,Pagi
2011-06-17,Summer,2011,Jun,7,0,Friday,Clear,25,225,250,Weekdays,Pagi
2011-06-17,Summer,2011,Jun,8,0,Friday,Misty,28,426,454,Weekdays,Pagi
2011-06-17,Summer,2011,Jun,9,0,Friday,Clear,28,196,224,Weekdays,Pagi
2011-06-17,Summer,2011,Jun,10,0,Friday,Clear,44,126,170,Weekdays,Pagi
2011-06-17,Summer,2011,Jun,11,0,Friday,Clear,43,138,181,Weekdays,Pagi
2011-06-17,Summer,2011,Jun,12,0,Friday,Clear,49,194,243,Weekdays,Siang
2011-06-17,Summer,2011,Jun,13,0,Friday,Clear,48,156,204,Weekdays,Siang
2011-06-17,Summer,2011,Jun,14,0,Friday,Clear,73,142,215,Weekdays,Siang
2011-06-17,Summer,2011,Jun,15,0,Friday,Clear,62,181,243,Weekdays,Siang
2011-06-17,Summer,2011,Jun,16,0,Friday,Clear,69,286,355,Weekdays,Sore
2011-06-17,Summer,2011,Jun,17,0,Friday,Light_rainsnow,85,467,552,Weekdays,Sore
2011-06-17,Summer,2011,Jun,18,0,Friday,Light_rainsnow,62,388,450,Weekdays,Sore
2011-06-17,Summer,2011,Jun,19,0,Friday,Light_rainsnow,53,275,328,Weekdays,Malam
2011-06-17,Summer,2011,Jun,20,0,Friday,Clear,40,192,232,Weekdays,Malam
2011-06-17,Summer,2011,Jun,21,0,Friday,Clear,49,159,208,Weekdays,Malam
2011-06-17,Summer,2011,Jun,22,0,Friday,Clear,48,127,175,Weekdays,Malam
2011-06-17,Summer,2011,Jun,23,0,Friday,Clear,37,141,178,Weekdays,Malam
2011-06-18,Summer,2011,Jun,0,0,Saturday,Clear,21,83,104,Weekend,Malam
2011-06-18,Summer,2011,Jun,1,0,Saturday,Clear,15,80,95,Weekend,Malam
2011-06-18,Summer,2011,Jun,2,0,Saturday,Clear,16,37,53,Weekend,Malam
2011-06-18,Summer,2011,Jun,3,0,Saturday,Clear,4,16,20,Weekend,Malam
2011-06-18,Summer,2011,Jun,4,0,Saturday,Clear,1,4,5,Weekend,Malam
2011-06-18,Summer,2011,Jun,5,0,Saturday,Clear,1,6,7,Weekend,Malam
2011-06-18,Summer,2011,Jun,6,0,Saturday,Clear,9,18,27,Weekend,Pagi
2011-06-18,Summer,2011,Jun,7,0,Saturday,Clear,12,45,57,Weekend,Pagi
2011-06-18,Summer,2011,Jun,8,0,Saturday,Clear,28,103,131,Weekend,Pagi
2011-06-18,Summer,2011,Jun,9,0,Saturday,Clear,62,156,218,Weekend,Pagi
2011-06-18,Summer,2011,Jun,10,0,Saturday,Clear,68,176,244,Weekend,Pagi
2011-06-18,Summer,2011,Jun,11,0,Saturday,Clear,134,270,404,Weekend,Pagi
2011-06-18,Summer,2011,Jun,12,0,Saturday,Clear,162,258,420,Weekend,Siang
2011-06-18,Summer,2011,Jun,13,0,Saturday,Clear,135,192,327,Weekend,Siang
2011-06-18,Summer,2011,Jun,14,0,Saturday,Misty,138,196,334,Weekend,Siang
2011-06-18,Summer,2011,Jun,15,0,Saturday,Misty,153,214,367,Weekend,Siang
2011-06-18,Summer,2011,Jun,16,0,Saturday,Misty,193,275,468,Weekend,Sore
2011-06-18,Summer,2011,Jun,17,0,Saturday,Misty,210,239,449,Weekend,Sore
2011-06-18,Summer,2011,Jun,18,0,Saturday,Misty,118,263,381,Weekend,Sore
2011-06-18,Summer,2011,Jun,19,0,Saturday,Misty,99,227,326,Weekend,Malam
2011-06-18,Summer,2011,Jun,20,0,Saturday,Misty,61,127,188,Weekend,Malam
2011-06-18,Summer,2011,Jun,21,0,Saturday,Misty,58,125,183,Weekend,Malam
2011-06-18,Summer,2011,Jun,22,0,Saturday,Misty,56,105,161,Weekend,Malam
2011-06-18,Summer,2011,Jun,23,0,Saturday,Misty,53,97,150,Weekend,Malam
2011-06-19,Summer,2011,Jun,0,0,Sunday,Clear,18,71,89,Weekend,Malam
2011-06-19,Summer,2011,Jun,1,0,Sunday,Misty,17,59,76,Weekend,Malam
2011-06-19,Summer,2011,Jun,2,0,Sunday,Clear,13,59,72,Weekend,Malam
2011-06-19,Summer,2011,Jun,3,0,Sunday,Misty,14,16,30,Weekend,Malam
2011-06-19,Summer,2011,Jun,4,0,Sunday,Misty,7,10,17,Weekend,Malam
2011-06-19,Summer,2011,Jun,5,0,Sunday,Misty,7,12,19,Weekend,Malam
2011-06-19,Summer,2011,Jun,6,0,Sunday,Misty,11,22,33,Weekend,Pagi
2011-06-19,Summer,2011,Jun,7,0,Sunday,Misty,35,36,71,Weekend,Pagi
2011-06-19,Summer,2011,Jun,8,0,Sunday,Light_rainsnow,25,59,84,Weekend,Pagi
2011-06-19,Summer,2011,Jun,9,0,Sunday,Misty,58,111,169,Weekend,Pagi
2011-06-19,Summer,2011,Jun,10,0,Sunday,Misty,86,158,244,Weekend,Pagi
2011-06-19,Summer,2011,Jun,11,0,Sunday,Misty,141,236,377,Weekend,Pagi
2011-06-19,Summer,2011,Jun,12,0,Sunday,Misty,141,255,396,Weekend,Siang
2011-06-19,Summer,2011,Jun,13,0,Sunday,Misty,149,214,363,Weekend,Siang
2011-06-19,Summer,2011,Jun,14,0,Sunday,Light_rainsnow,124,193,317,Weekend,Siang
2011-06-19,Summer,2011,Jun,15,0,Sunday,Misty,146,216,362,Weekend,Siang
2011-06-19,Summer,2011,Jun,16,0,Sunday,Misty,121,257,378,Weekend,Sore
2011-06-19,Summer,2011,Jun,17,0,Sunday,Clear,159,238,397,Weekend,Sore
2011-06-19,Summer,2011,Jun,18,0,Sunday,Misty,78,218,296,Weekend,Sore
2011-06-19,Summer,2011,Jun,19,0,Sunday,Clear,94,217,311,Weekend,Malam
2011-06-19,Summer,2011,Jun,20,0,Sunday,Clear,86,146,232,Weekend,Malam
2011-06-19,Summer,2011,Jun,21,0,Sunday,Clear,57,110,167,Weekend,Malam
2011-06-19,Summer,2011,Jun,22,0,Sunday,Clear,38,114,152,Weekend,Malam
2011-06-19,Summer,2011,Jun,23,0,Sunday,Clear,14,78,92,Weekend,Malam
2011-06-20,Summer,2011,Jun,0,0,Monday,Clear,7,19,26,Weekdays,Malam
2011-06-20,Summer,2011,Jun,1,0,Monday,Clear,9,3,12,Weekdays,Malam
2011-06-20,Summer,2011,Jun,2,0,Monday,Clear,2,0,2,Weekdays,Malam
2011-06-20,Summer,2011,Jun,3,0,Monday,Light_rainsnow,1,0,1,Weekdays,Malam
2011-06-20,Summer,2011,Jun,4,0,Monday,Light_rainsnow,1,2,3,Weekdays,Malam
2011-06-20,Summer,2011,Jun,5,0,Monday,Light_rainsnow,0,3,3,Weekdays,Malam
2011-06-20,Summer,2011,Jun,6,0,Monday,Light_rainsnow,1,25,26,Weekdays,Pagi
2011-06-20,Summer,2011,Jun,7,0,Monday,Light_rainsnow,0,46,46,Weekdays,Pagi
2011-06-20,Summer,2011,Jun,8,0,Monday,Light_rainsnow,12,209,221,Weekdays,Pagi
2011-06-20,Summer,2011,Jun,9,0,Monday,Misty,19,200,219,Weekdays,Pagi
2011-06-20,Summer,2011,Jun,10,0,Monday,Misty,33,58,91,Weekdays,Pagi
2011-06-20,Summer,2011,Jun,11,0,Monday,Misty,27,67,94,Weekdays,Pagi
2011-06-20,Summer,2011,Jun,12,0,Monday,Misty,33,129,162,Weekdays,Siang
2011-06-20,Summer,2011,Jun,13,0,Monday,Clear,50,129,179,Weekdays,Siang
2011-06-20,Summer,2011,Jun,14,0,Monday,Clear,45,130,175,Weekdays,Siang
2011-06-20,Summer,2011,Jun,15,0,Monday,Clear,66,139,205,Weekdays,Siang
2011-06-20,Summer,2011,Jun,16,0,Monday,Clear,61,238,299,Weekdays,Sore
2011-06-20,Summer,2011,Jun,17,0,Monday,Clear,81,484,565,Weekdays,Sore
2011-06-20,Summer,2011,Jun,18,0,Monday,Clear,64,474,538,Weekdays,Sore
2011-06-20,Summer,2011,Jun,19,0,Monday,Clear,62,369,431,Weekdays,Malam
2011-06-20,Summer,2011,Jun,20,0,Monday,Clear,52,264,316,Weekdays,Malam
2011-06-20,Summer,2011,Jun,21,0,Monday,Clear,39,167,206,Weekdays,Malam
2011-06-20,Summer,2011,Jun,22,0,Monday,Misty,24,106,130,Weekdays,Malam
2011-06-20,Summer,2011,Jun,23,0,Monday,Clear,10,50,60,Weekdays,Malam
2011-06-21,Fall,2011,Jun,0,0,Tuesday,Clear,10,23,33,Weekdays,Malam
2011-06-21,Fall,2011,Jun,1,0,Tuesday,Light_rainsnow,2,12,14,Weekdays,Malam
2011-06-21,Fall,2011,Jun,2,0,Tuesday,Light_rainsnow,1,5,6,Weekdays,Malam
2011-06-21,Fall,2011,Jun,3,0,Tuesday,Light_rainsnow,0,2,2,Weekdays,Malam
2011-06-21,Fall,2011,Jun,4,0,Tuesday,Misty,2,7,9,Weekdays,Malam
2011-06-21,Fall,2011,Jun,5,0,Tuesday,Misty,3,22,25,Weekdays,Malam
2011-06-21,Fall,2011,Jun,6,0,Tuesday,Misty,8,107,115,Weekdays,Pagi
2011-06-21,Fall,2011,Jun,7,0,Tuesday,Misty,21,288,309,Weekdays,Pagi
2011-06-21,Fall,2011,Jun,8,0,Tuesday,Misty,33,368,401,Weekdays,Pagi
2011-06-21,Fall,2011,Jun,9,0,Tuesday,Misty,32,243,275,Weekdays,Pagi
2011-06-21,Fall,2011,Jun,10,0,Tuesday,Misty,41,120,161,Weekdays,Pagi
2011-06-21,Fall,2011,Jun,11,0,Tuesday,Clear,52,119,171,Weekdays,Pagi
2011-06-21,Fall,2011,Jun,12,0,Tuesday,Clear,40,149,189,Weekdays,Siang
2011-06-21,Fall,2011,Jun,13,0,Tuesday,Clear,49,158,207,Weekdays,Siang
2011-06-21,Fall,2011,Jun,14,0,Tuesday,Clear,44,108,152,Weekdays,Siang
2011-06-21,Fall,2011,Jun,15,0,Tuesday,Clear,42,128,170,Weekdays,Siang
2011-06-21,Fall,2011,Jun,16,0,Tuesday,Clear,62,273,335,Weekdays,Sore
2011-06-21,Fall,2011,Jun,17,0,Tuesday,Clear,65,507,572,Weekdays,Sore
2011-06-21,Fall,2011,Jun,18,0,Tuesday,Misty,67,469,536,Weekdays,Sore
2011-06-21,Fall,2011,Jun,19,0,Tuesday,Misty,67,358,425,Weekdays,Malam
2011-06-21,Fall,2011,Jun,20,0,Tuesday,Light_rainsnow,72,254,326,Weekdays,Malam
2011-06-21,Fall,2011,Jun,21,0,Tuesday,Clear,38,191,229,Weekdays,Malam
2011-06-21,Fall,2011,Jun,22,0,Tuesday,Clear,12,97,109,Weekdays,Malam
2011-06-21,Fall,2011,Jun,23,0,Tuesday,Clear,11,53,64,Weekdays,Malam
2011-06-22,Fall,2011,Jun,0,0,Wednesday,Clear,15,18,33,Weekdays,Malam
2011-06-22,Fall,2011,Jun,1,0,Wednesday,Clear,2,19,21,Weekdays,Malam
2011-06-22,Fall,2011,Jun,2,0,Wednesday,Clear,2,5,7,Weekdays,Malam
2011-06-22,Fall,2011,Jun,3,0,Wednesday,Clear,0,7,7,Weekdays,Malam
2011-06-22,Fall,2011,Jun,4,0,Wednesday,Clear,3,8,11,Weekdays,Malam
2011-06-22,Fall,2011,Jun,5,0,Wednesday,Clear,2,21,23,Weekdays,Malam
2011-06-22,Fall,2011,Jun,6,0,Wednesday,Clear,12,110,122,Weekdays,Pagi
2011-06-22,Fall,2011,Jun,7,0,Wednesday,Clear,23,288,311,Weekdays,Pagi
2011-06-22,Fall,2011,Jun,8,0,Wednesday,Clear,27,396,423,Weekdays,Pagi
2011-06-22,Fall,2011,Jun,9,0,Wednesday,Clear,14,205,219,Weekdays,Pagi
2011-06-22,Fall,2011,Jun,10,0,Wednesday,Clear,31,104,135,Weekdays,Pagi
2011-06-22,Fall,2011,Jun,11,0,Wednesday,Clear,37,108,145,Weekdays,Pagi
2011-06-22,Fall,2011,Jun,12,0,Wednesday,Misty,44,144,188,Weekdays,Siang
2011-06-22,Fall,2011,Jun,13,0,Wednesday,Misty,34,113,147,Weekdays,Siang
2011-06-22,Fall,2011,Jun,14,0,Wednesday,Misty,32,113,145,Weekdays,Siang
2011-06-22,Fall,2011,Jun,15,0,Wednesday,Misty,32,114,146,Weekdays,Siang
2011-06-22,Fall,2011,Jun,16,0,Wednesday,Misty,34,224,258,Weekdays,Sore
2011-06-22,Fall,2011,Jun,17,0,Wednesday,Misty,67,462,529,Weekdays,Sore
2011-06-22,Fall,2011,Jun,18,0,Wednesday,Misty,66,447,513,Weekdays,Sore
2011-06-22,Fall,2011,Jun,19,0,Wednesday,Misty,62,280,342,Weekdays,Malam
2011-06-22,Fall,2011,Jun,20,0,Wednesday,Clear,52,230,282,Weekdays,Malam
2011-06-22,Fall,2011,Jun,21,0,Wednesday,Clear,31,216,247,Weekdays,Malam
2011-06-22,Fall,2011,Jun,22,0,Wednesday,Misty,25,123,148,Weekdays,Malam
2011-06-22,Fall,2011,Jun,23,0,Wednesday,Misty,14,91,105,Weekdays,Malam
2011-06-23,Fall,2011,Jun,0,0,Thursday,Clear,5,44,49,Weekdays,Malam
2011-06-23,Fall,2011,Jun,1,0,Thursday,Clear,5,26,31,Weekdays,Malam
2011-06-23,Fall,2011,Jun,2,0,Thursday,Clear,0,4,4,Weekdays,Malam
2011-06-23,Fall,2011,Jun,3,0,Thursday,Misty,1,4,5,Weekdays,Malam
2011-06-23,Fall,2011,Jun,4,0,Thursday,Misty,0,7,7,Weekdays,Malam
2011-06-23,Fall,2011,Jun,5,0,Thursday,Clear,2,22,24,Weekdays,Malam
2011-06-23,Fall,2011,Jun,6,0,Thursday,Clear,8,92,100,Weekdays,Pagi
2011-06-23,Fall,2011,Jun,7,0,Thursday,Misty,26,301,327,Weekdays,Pagi
2011-06-23,Fall,2011,Jun,8,0,Thursday,Misty,20,412,432,Weekdays,Pagi
2011-06-23,Fall,2011,Jun,9,0,Thursday,Misty,33,194,227,Weekdays,Pagi
2011-06-23,Fall,2011,Jun,10,0,Thursday,Misty,39,88,127,Weekdays,Pagi
2011-06-23,Fall,2011,Jun,11,0,Thursday,Light_rainsnow,28,108,136,Weekdays,Pagi
2011-06-23,Fall,2011,Jun,12,0,Thursday,Misty,30,130,160,Weekdays,Siang
2011-06-23,Fall,2011,Jun,13,0,Thursday,Misty,37,149,186,Weekdays,Siang
2011-06-23,Fall,2011,Jun,14,0,Thursday,Misty,46,103,149,Weekdays,Siang
2011-06-23,Fall,2011,Jun,15,0,Thursday,Misty,62,127,189,Weekdays,Siang
2011-06-23,Fall,2011,Jun,16,0,Thursday,Misty,58,217,275,Weekdays,Sore
2011-06-23,Fall,2011,Jun,17,0,Thursday,Misty,74,495,569,Weekdays,Sore
2011-06-23,Fall,2011,Jun,18,0,Thursday,Clear,57,483,540,Weekdays,Sore
2011-06-23,Fall,2011,Jun,19,0,Thursday,Clear,56,344,400,Weekdays,Malam
2011-06-23,Fall,2011,Jun,20,0,Thursday,Clear,75,277,352,Weekdays,Malam
2011-06-23,Fall,2011,Jun,21,0,Thursday,Clear,46,188,234,Weekdays,Malam
2011-06-23,Fall,2011,Jun,22,0,Thursday,Misty,23,139,162,Weekdays,Malam
2011-06-23,Fall,2011,Jun,23,0,Thursday,Clear,15,90,105,Weekdays,Malam
2011-06-24,Fall,2011,Jun,0,0,Friday,Clear,10,53,63,Weekdays,Malam
2011-06-24,Fall,2011,Jun,1,0,Friday,Clear,8,20,28,Weekdays,Malam
2011-06-24,Fall,2011,Jun,2,0,Friday,Clear,4,10,14,Weekdays,Malam
2011-06-24,Fall,2011,Jun,3,0,Friday,Clear,1,4,5,Weekdays,Malam
2011-06-24,Fall,2011,Jun,4,0,Friday,Clear,1,8,9,Weekdays,Malam
2011-06-24,Fall,2011,Jun,5,0,Friday,Clear,2,18,20,Weekdays,Malam
2011-06-24,Fall,2011,Jun,6,0,Friday,Clear,4,87,91,Weekdays,Pagi
2011-06-24,Fall,2011,Jun,7,0,Friday,Misty,21,247,268,Weekdays,Pagi
2011-06-24,Fall,2011,Jun,8,0,Friday,Clear,27,439,466,Weekdays,Pagi
2011-06-24,Fall,2011,Jun,9,0,Friday,Clear,28,203,231,Weekdays,Pagi
2011-06-24,Fall,2011,Jun,10,0,Friday,Clear,43,102,145,Weekdays,Pagi
2011-06-24,Fall,2011,Jun,11,0,Friday,Clear,56,147,203,Weekdays,Pagi
2011-06-24,Fall,2011,Jun,12,0,Friday,Clear,51,150,201,Weekdays,Siang
2011-06-24,Fall,2011,Jun,13,0,Friday,Clear,43,178,221,Weekdays,Siang
2011-06-24,Fall,2011,Jun,14,0,Friday,Clear,67,162,229,Weekdays,Siang
2011-06-24,Fall,2011,Jun,15,0,Friday,Clear,69,147,216,Weekdays,Siang
2011-06-24,Fall,2011,Jun,16,0,Friday,Clear,80,247,327,Weekdays,Sore
2011-06-24,Fall,2011,Jun,17,0,Friday,Clear,85,472,557,Weekdays,Sore
2011-06-24,Fall,2011,Jun,18,0,Friday,Clear,87,365,452,Weekdays,Sore
2011-06-24,Fall,2011,Jun,19,0,Friday,Clear,92,293,385,Weekdays,Malam
2011-06-24,Fall,2011,Jun,20,0,Friday,Clear,66,222,288,Weekdays,Malam
2011-06-24,Fall,2011,Jun,21,0,Friday,Clear,50,183,233,Weekdays,Malam
2011-06-24,Fall,2011,Jun,22,0,Friday,Clear,41,126,167,Weekdays,Malam
2011-06-24,Fall,2011,Jun,23,0,Friday,Clear,33,139,172,Weekdays,Malam
2011-06-25,Fall,2011,Jun,0,0,Saturday,Clear,19,97,116,Weekend,Malam
2011-06-25,Fall,2011,Jun,1,0,Saturday,Clear,20,75,95,Weekend,Malam
2011-06-25,Fall,2011,Jun,2,0,Saturday,Misty,8,51,59,Weekend,Malam
2011-06-25,Fall,2011,Jun,3,0,Saturday,Clear,18,21,39,Weekend,Malam
2011-06-25,Fall,2011,Jun,4,0,Saturday,Clear,7,4,11,Weekend,Malam
2011-06-25,Fall,2011,Jun,5,0,Saturday,Clear,6,8,14,Weekend,Malam
2011-06-25,Fall,2011,Jun,6,0,Saturday,Clear,12,17,29,Weekend,Pagi
2011-06-25,Fall,2011,Jun,7,0,Saturday,Clear,7,35,42,Weekend,Pagi
2011-06-25,Fall,2011,Jun,8,0,Saturday,Clear,27,85,112,Weekend,Pagi
2011-06-25,Fall,2011,Jun,9,0,Saturday,Clear,47,139,186,Weekend,Pagi
2011-06-25,Fall,2011,Jun,10,0,Saturday,Clear,99,203,302,Weekend,Pagi
2011-06-25,Fall,2011,Jun,11,0,Saturday,Clear,122,209,331,Weekend,Pagi
2011-06-25,Fall,2011,Jun,12,0,Saturday,Clear,140,252,392,Weekend,Siang
2011-06-25,Fall,2011,Jun,13,0,Saturday,Clear,140,231,371,Weekend,Siang
2011-06-25,Fall,2011,Jun,14,0,Saturday,Clear,151,232,383,Weekend,Siang
2011-06-25,Fall,2011,Jun,15,0,Saturday,Clear,157,235,392,Weekend,Siang
2011-06-25,Fall,2011,Jun,16,0,Saturday,Clear,175,235,410,Weekend,Sore
2011-06-25,Fall,2011,Jun,17,0,Saturday,Clear,152,247,399,Weekend,Sore
2011-06-25,Fall,2011,Jun,18,0,Saturday,Clear,108,199,307,Weekend,Sore
2011-06-25,Fall,2011,Jun,19,0,Saturday,Clear,121,254,375,Weekend,Malam
2011-06-25,Fall,2011,Jun,20,0,Saturday,Clear,74,195,269,Weekend,Malam
2011-06-25,Fall,2011,Jun,21,0,Saturday,Clear,62,140,202,Weekend,Malam
2011-06-25,Fall,2011,Jun,22,0,Saturday,Clear,61,126,187,Weekend,Malam
2011-06-25,Fall,2011,Jun,23,0,Saturday,Misty,49,130,179,Weekend,Malam
2011-06-26,Fall,2011,Jun,0,0,Sunday,Clear,30,85,115,Weekend,Malam
2011-06-26,Fall,2011,Jun,1,0,Sunday,Clear,17,73,90,Weekend,Malam
2011-06-26,Fall,2011,Jun,2,0,Sunday,Clear,17,70,87,Weekend,Malam
2011-06-26,Fall,2011,Jun,3,0,Sunday,Clear,12,22,34,Weekend,Malam
2011-06-26,Fall,2011,Jun,4,0,Sunday,Clear,3,8,11,Weekend,Malam
2011-06-26,Fall,2011,Jun,5,0,Sunday,Clear,3,9,12,Weekend,Malam
2011-06-26,Fall,2011,Jun,6,0,Sunday,Clear,7,13,20,Weekend,Pagi
2011-06-26,Fall,2011,Jun,7,0,Sunday,Clear,24,27,51,Weekend,Pagi
2011-06-26,Fall,2011,Jun,8,0,Sunday,Clear,29,78,107,Weekend,Pagi
2011-06-26,Fall,2011,Jun,9,0,Sunday,Clear,75,131,206,Weekend,Pagi
2011-06-26,Fall,2011,Jun,10,0,Sunday,Clear,136,196,332,Weekend,Pagi
2011-06-26,Fall,2011,Jun,11,0,Sunday,Clear,127,219,346,Weekend,Pagi
2011-06-26,Fall,2011,Jun,12,0,Sunday,Clear,175,268,443,Weekend,Siang
2011-06-26,Fall,2011,Jun,13,0,Sunday,Clear,197,245,442,Weekend,Siang
2011-06-26,Fall,2011,Jun,14,0,Sunday,Clear,197,246,443,Weekend,Siang
2011-06-26,Fall,2011,Jun,15,0,Sunday,Clear,174,229,403,Weekend,Siang
2011-06-26,Fall,2011,Jun,16,0,Sunday,Clear,177,278,455,Weekend,Sore
2011-06-26,Fall,2011,Jun,17,0,Sunday,Misty,178,243,421,Weekend,Sore
2011-06-26,Fall,2011,Jun,18,0,Sunday,Misty,117,265,382,Weekend,Sore
2011-06-26,Fall,2011,Jun,19,0,Sunday,Misty,89,228,317,Weekend,Malam
2011-06-26,Fall,2011,Jun,20,0,Sunday,Misty,55,158,213,Weekend,Malam
2011-06-26,Fall,2011,Jun,21,0,Sunday,Misty,48,135,183,Weekend,Malam
2011-06-26,Fall,2011,Jun,22,0,Sunday,Clear,19,95,114,Weekend,Malam
2011-06-26,Fall,2011,Jun,23,0,Sunday,Clear,14,64,78,Weekend,Malam
2011-06-27,Fall,2011,Jun,0,0,Monday,Light_rainsnow,7,25,32,Weekdays,Malam
2011-06-27,Fall,2011,Jun,1,0,Monday,Misty,4,11,15,Weekdays,Malam
2011-06-27,Fall,2011,Jun,2,0,Monday,Light_rainsnow,3,3,6,Weekdays,Malam
2011-06-27,Fall,2011,Jun,3,0,Monday,Light_rainsnow,0,2,2,Weekdays,Malam
2011-06-27,Fall,2011,Jun,4,0,Monday,Misty,1,8,9,Weekdays,Malam
2011-06-27,Fall,2011,Jun,5,0,Monday,Misty,1,21,22,Weekdays,Malam
2011-06-27,Fall,2011,Jun,6,0,Monday,Misty,4,90,94,Weekdays,Pagi
2011-06-27,Fall,2011,Jun,7,0,Monday,Misty,14,247,261,Weekdays,Pagi
2011-06-27,Fall,2011,Jun,8,0,Monday,Clear,29,418,447,Weekdays,Pagi
2011-06-27,Fall,2011,Jun,9,0,Monday,Misty,37,150,187,Weekdays,Pagi
2011-06-27,Fall,2011,Jun,10,0,Monday,Misty,55,95,150,Weekdays,Pagi
2011-06-27,Fall,2011,Jun,11,0,Monday,Misty,55,95,150,Weekdays,Pagi
2011-06-27,Fall,2011,Jun,12,0,Monday,Misty,40,130,170,Weekdays,Siang
2011-06-27,Fall,2011,Jun,13,0,Monday,Misty,37,127,164,Weekdays,Siang
2011-06-27,Fall,2011,Jun,14,0,Monday,Misty,58,100,158,Weekdays,Siang
2011-06-27,Fall,2011,Jun,15,0,Monday,Misty,76,126,202,Weekdays,Siang
